title,category,content
"中国人靠什么创造经济奇迹？西班牙前驻华大使如是说","时政","中国人靠什么创造了经济奇迹？这位西班牙前驻华大使如是说——\n"
"高管的履历光鲜亮丽","时政","虽然看不到玖富的内在，但光从表面看没有任何问题，高管的履历光鲜亮丽\n"
"县发展和改革局开展“迎国庆，防风险，保平安”安全生产百日攻坚大检查行动","时政","县发展和改革局开展“迎国庆，防风险，保平安”安全生产百日攻坚大检查行动\n时间：2019-09-04 15:01:45\n浏览：29\n【字体：大中小】\n打印\n县发展和改革局开展“迎国庆，防风险，保平安”安全生产百日攻坚大检查行动。\n"
"海洋权益_天天快报","时政","第一时间获取最新行业数据、研究成果、产业报告、活动峰会等信息。\n"
"民族舞_天天快报","时政","第一时间获取最新行业数据、研究成果、产业报告、活动峰会等信息。\n"
"以“爱国三问”唤初心","时政","　　“你是中国人吗？你爱中国吗？你愿意中国好吗？”1935年9月，　张伯苓校长在南开大学“始业式”上发出著名的“爱国三问”。今年年初，习近平总书记视察南开大学时动情地说，“爱国主义是中华民族的民族心、民族魂”，并点赞“这既是历史之问，也是时代之问、未来之问”。\n　　在喜迎新中国成立70周年之际，我们以“爱国三问”回望历史、观照现实、展望未来，必将更好地引领广大党员干部群众不忘初心、牢记使命，凝聚爱国情、弘扬强国志、践行报国行。\n　　“你是中国人吗？” 不当祖国的看客。网上将“只围观看热闹，无建设性意见”的人称为“吃瓜群众”，党员干部中也有不少。比如，有的坚持“事不关己、高高挂起”，遇事横眉冷眼，这也不同意，那也不满意，就是没主意。还有的信奉“多干多错、少干少错”，凡事置身事外，忽视发展大局，无视企业诉求，漠视群众疾苦。须知，中国梦是每个中国人的梦，“你所站立的地方，就是你的中国；你怎么样，中国就怎么样”。奋进新时代，没有旁观者，没有局外人，我们绝不能当“看客观众”。\n　　“你爱中国吗？” 不当时代的过客。当前我国正处于实现“两个一百年”奋斗目标的历史交汇期，每个人都应该把握时代窗口期，精心思量：拿什么爱你——我的国？如果你是基层干部，就决战脱贫攻坚、推进乡村振兴吧！如果你是教师园丁，就紧跟时代脉搏、培育社会新人吧！或许，你只是个小青年，那就经风雨、见世面、壮筋骨、长才干！唯有始终围绕中心、服务大局，创造性找到建设祖国与成就人生、造福社会的契合点，才能不负芳华不负心，不负青春不负梦。否则，就可能沦为时代“过客”。\n　　“你愿意中国好吗？” 不当人生的清谈客。幸福生活都是奋斗出来的。张伯苓校长瞧不起“大少爷，穿得漂亮，说话漂亮，一遇到难处，就担不住了”。习近平总书记勉励年轻干部“做起而行之的行动者、不做坐而论道的清谈客”。热爱祖国、建设家乡、成就梦想，都不是抽象的，夸夸其谈无济于事，说得好听不如干得漂亮。在实现中华民族伟大复兴的新长征中，我们要不驰于空想、不骛于虚声，不当清谈客、不做表面功，用“小奋斗”实现“大梦想”，让“小确幸”汇聚“大福祉”。\n　　著名爱国诗人艾青曾问，为什么我的眼里常含泪水？因为我对这土地爱得深沉。“你是中国人吗？你爱中国吗？你愿意中国好吗？”——每个中华儿女都有责任有义务用心思量和追问，自觉深化对祖国的国家情结、身份认同、情感归属、精神寄托和责任担当，迸发实现中华民族伟大复兴中国梦的洪荒之力！\n"
"2019年榆林市榆阳区医疗卫生机构定向招聘 拟聘人员名单公示","时政","根据《关于举办陕西省县及县以下医疗卫生机构定向招聘医学类本科毕业生招聘会公告》规定和《陕西省事业单位公开招聘工作人员公告》精神，2019年榆林市榆阳区医疗卫生机构定向招聘工作人员经过现场报名、资格初审、笔试、资格复审、体检、考察等程序，现将拟聘人员名单予以公示，公示期间（2019年9月4日-9月10日）如有异议，请拨打电话（0912-3525087）进行举报或咨询。\n附：2019年榆林市榆阳区医疗卫生定向招聘拟聘人员名单\n榆林市榆阳区人力资源和社会保障局\n榆林市榆阳区卫生健康局\n2019年9月4日\n编辑：融媒体\n"
"免签_天天快报","时政","第一时间获取最新行业数据、研究成果、产业报告、活动峰会等信息。\n"
"韩日摩擦再升级，韩大使收到致命物体，双方深层博弈内情逐渐浮现","时政","据新加坡《联合早报》9月3日消息，韩国驻东京大使馆于上周收到了一封“匿名信”。这封信比较一般信件有着很大的区别，除了通篇的侮辱谩骂之词，更是夹带着一颗形状是子弹的物体。“信主人”称自己有一支自动步枪，并要追杀韩国人。\n事件发生后，各方对于此事反应不一。日本方面称要彻底调查此事，尽快将“凶手绳之以法”。韩国方面则“怒不可遏”，除了要日本做出说明外，更是通过外交渠道表达了抗议。\n很显然，匿名信的主人通过此类“威胁性”方式对韩国表达出了不满。这种民间的“暴力”活动从一定层面揭示了日韩两国对立的处境。当下的韩日已经撕去了“隐藏”多年的“和平外衣”，将“进攻的獠牙”悉数暴露。从外交、政治、经济、军事层面展开了全面的较量。\n经济方面韩国和日本围绕芯片的摩擦越演愈烈，双方不仅停止了相关的集成电路、IC的交易，更是以此为基础将两国早些年签署的贸易最惠国条款撕毁。其结果是，韩国和日本的经济遭受重挫，相关联的企业如三星、东芝、现代等大型企业都已经下调了年度的收益预期，并开始做好长期对抗的准备。\n"
"《汇市简讯》英镑/美元由两日高点回落，因英国服务业PMI逊于预期","时政","0843GMT -\n* 逊于市场预期的英国服务业PMI数据公布后，英镑/美元回落至1.2136美元\n* 1.2165为服务业PMI公布前触及的两日高位\n* IHS Markit称PMI数据指向英国第三季GDP将萎缩0.1%，将因此形成连续两季GDP萎缩，符合经济衰退定义\n* 亚洲盘高位1.2120目前成为英镑/美元的支撑位\n* 1.2105为英国议会周二通过阻止无协议退欧动议前触及的高位\n* 1315GMT起，多位英国央行官员将在国会财政特别委员会(TSC)发表谈话，主题为英国央行季度通胀报告，官员包括总裁卡尼，首席经济学家霍尔丹，委员哈斯克尔及弗利葛 (完) (编译 蔡美珍；审校 刘秀红)\n"
"中国记协谴责粗暴无理侵犯记者正当采访权益行为 - 沭阳新闻门户网","时政","?\n人民日报在线，北京，8月21日，中国全国新闻工作者协会（简称中国记者协会）今天8月20日下午，少数香港媒体记者随意封锁并恶意阻挠广东广播电视台香港警察总部记者站长陈小倩在香港警察总部。新闻发布会就正常面试工作发表了声明。\n声明指出，它强烈谴责少数香港媒体记者的不合理行为，这些记者暴力侵犯了记者的合法采访权，干扰了其他媒体的正常采访活动！我对陈小倩记者所遭受的不公正表示最深切的哀悼！\n该声明强调，记者享有广泛的，自由的个人权利以及完全和免费的面谈机会。然而，少数香港记者任意阻挠其他媒体记者的正常采访。恶意侵犯其他媒体记者的人身权和采访权严重侵犯了新闻自由，严重损害了民主法治制度。中华全国新闻工作者协会坚决支持记者的正当访谈活动，努力维护记者的合法权益，并强烈要求香港有关方面认真纠正少数民族媒体记者违反记者职业道德的错误。并侵犯其他记者的合法权益。为新闻业创造公平，公正和自由的环境的言行。\n以下是该声明的全文：\n8月20日下午，广东广播电视台记者站负责人陈小倩在香港警察总部新闻发布会上进行了正常访谈。他被少数香港媒体记者随意封锁和恶意阻挠。中华全国新闻工作者协会对此事表示高度关注，并强烈谴责少数香港媒体记者的不合理行为，这些记者暴力侵犯了记者的合法采访权，干扰了其他媒体的正常采访活动！我对陈小倩记者所遭受的不公正表示最深切的哀悼！\n记者享有广泛的，自由的个人权利以及完全和免费的面谈机会。然而，少数香港记者任意阻挠其他媒体记者的正常采访。恶意侵犯其他媒体记者的人身权和采访权严重侵犯了新闻自由，严重损害了民主法治制度。中华全国新闻工作者协会坚决支持记者的正当访谈活动，努力维护记者的合法权益，并强烈要求香港有关方面认真纠正少数民族媒体记者违反记者职业道德的错误。并侵犯其他记者的合法权益。为新闻业创造公平，公正和自由的环境的言行。\n所有中国记者协会\n2019年8月21日\n李峰，袁波）\n"
"三国863：魏延提议兵出子午谷，诸葛亮没有采纳，二人由此生隙","时政","诸葛亮祭奠完大将马超，回寨后商议进兵。魏延道：“我领五千精兵，从子午谷进兵，不过十天，可到长安；丞相率大军从斜谷出发到长安会师；咸阳以西的地带，就能一举平定。”\n诸葛亮笑道：“这是冒险。你以为中原没有有见识的人，倘然魏人在子午谷伏一支精兵，我军在这山僻小路，进退不得，非全军覆没不可。这计决不能用！”\n魏延道：“丞相从大路进兵，魏人就调关中军马来迎敌，旷日持久，什么时候才能到中原？”诸葛亮道：“只要运用得当，哪愁不胜！”便不用魏延的计策，差人令赵云从陇右大路进攻。\n消息传到洛阳，魏主曹睿大惊，慌忙召集文武官员商议。驸马夏侯楙因父亲夏侯渊死在黄忠手里，一心想报父仇，请求领兵出征。魏主听了，便要应允。\n王朗谏道：“诸葛亮足智多谋，不可轻敌；夏侯附马未经大战，难当这样的重任。”夏侯楙大怒道：“我精通兵法，你怎敢欺我年幼！我此去捉不住诸葛亮，决不回朝见驾。”\n众官听了，都不敢开口。魏主封夏侯楙为大都督，调动关西各路军马前去迎敌。\n"
"仅需三天！市中区行政审批服务局再次刷新政务服务“市中速度”","时政","　　大众网·海报新闻济南9月4日讯 近日，市民石先生受委托来济南市中区政务服务大厅申请办理劳务派遣经营许可事项，受益于市中区行政审批服务局刚刚出台的告知承诺制审批举措，仅用了3天时间就完成了过去需要20个工作日才能完成的劳务派遣经营许可事项审批，并领取到《劳务派遣经营许可证》，创造了此类行政许可事项审批新速度。\n　　记者了解到，劳务派遣经营许可事项法定办理时限是20个工作日，期间需要进行材料审核、指导备检、现场勘验、督促整改和许可发证等环节，过程耗时费力，审批周期比较长。为优化工作流程，压缩审批时间，助力企业提高发展效率，市中区行政审批服务局实行《告知承诺制》改革试点，制定三类勘察审批项目，涵盖文旅、民政、人社、食药、教体五大类的8个审批事项，借助远程勘验系统，首推勘验环节“形式性审查”，企业只需签订承诺书，将相关资料上传至“市中好办事”微信服务平台，工作人员后台审查完毕后，即可发放相关许可证。事后，将根据事项类别，参照“双随机一公开”的原则，30日内抽取一定数量的企业进行现场实质核验，发现与承诺条件不符的，限期20日内补正，对违反承诺的失信行为将依法处理。\n　　据悉，下一步，市中区行政审批服务局将继续秉承“市中好办事，服务更到家”的工作理念，不断优化创新审批服务举措，提升审批效率，用实实在在的举措努力打造一流的市中政务服务环境。\n"
"因反对首相约翰逊，丘吉尔外孙被告知，他的政治生涯到头了...","时政","亚太日报编译 艾仁\n1939年9月3日，英国被迫向德国宣战，温斯顿·丘吉尔（Winston Churchill）从政治流放中获邀回国，担任海军大臣，最终成为英国最伟大的首相之一。而80年后，2019年9月3日，他的外孙，尼古拉斯·索梅斯爵士(Nicholas Soames)，因投票反对英国首相约翰逊脱欧将被保守党开除。\n据路透社报道，代表萨塞克斯中部地区的国会议员尼古拉斯·索梅斯是21名反对约翰逊的保守党派政治家中的一员，他们不顾英首相的意愿，投票支持一项将英国脱欧推迟至2020年的议案。而就在投票数小时后，唐宁街10号发言人表示，这些议员将被“清除出党”。\n尼古拉斯·索梅斯\n现年71岁的索梅斯在接受采访时也证实了这一点。\n“我被我的朋友、我非常喜欢的保守党领袖告知，他明天将写信给我，我37年保守党国会议员的政治生涯到头了，他为此感到悲伤，但这是他职责所在。”\n当被问到这是否是其祖父所熟知的那个保守党的终结时，索梅斯否定了这个说法。“不，但这真是一个糟糕的夜晚”。\n“在我看来，这一切都是计划好的，这真是太遗憾，太遗憾了。但这正是他们想要的，他们将努力举行大选。”\n但索梅斯也强调，他并不后悔。“这就是战争的命运，我知道我在做什么。”\n作为丘吉尔小女儿玛丽·索梅斯（Mary Soames）的儿子，尼古拉斯·索梅斯自1983年以来一直是议会议员，还曾担任过初级国防部长，并于2014年被伊丽莎白女王封为爵士。\n少不更事时，索梅斯曾问丘吉尔：“外公，你真的是世界上最伟大的人吗？”\n只见这位被誉为“英国斗牛犬”的传奇答道:“是的。现在你给我走开。”\n权威人士表示，驱逐索梅斯对于约翰逊来说是一个具有讽刺意味的转折点。这位英国首相在整个政治生涯中毫不掩饰地表达了对丘吉尔的敬佩之情。\n他曾在传记中深情写到：“在我成长的过程中，毫无疑问，丘吉尔是英国有史以来最伟大的政治家。”\n对此，工党成员德鲁·阿多尼斯（Andrew Adonis）讽刺道，如果丘吉尔生活的政治环境和现在一样，那么，他也将遭受驱逐，因为当时他反对时任首相的张伯伦在二战开始前一年和希特勒达成和平。\n“丘吉尔也将被取消候选人资格。他在慕尼黑‘破坏了张伯伦的谈判地位’，遭到后者的猛烈抨击，因此有可能被取消资格。”\n不知丘吉尔会怎样看待这位驱逐自己外孙的“迷弟”。\n"
"〈日韓貿易戰〉南韓刻意量身訂做？日本專屬的「甲2類」","时政","日本經濟產業省於昨 (3) 日表示，針對南韓政府以安全保障為由，將日本從出口管理的優惠待遇對象國名單中除名一事，認為這樣的作法是南韓政府「恣意的報復措施」，已經在南韓政府的公開徵求意見活動中，向韓方提出了反對意見書。\n根據《韓聯社》週三 (4 日) 報導，南韓產業通商資源部 4 日在官方臉書上表示，日本之所以會被南韓從出口白名單上移除，是為了加強出口管理，並非報復措施。\n南韓刻意量身訂做？日本專屬的「甲 2 類」。(圖片：AFP)\n南韓在 8 月 14 日時，將貿易夥伴的分類由原先的甲、乙兩類，細分為甲 1、甲 2、乙等 3 個種類。原本享有出口手續簡化待遇的甲類國家，改被歸在甲 1 類；日本被降至新設的甲 2 類，也是原本甲類的 29 個國家當中，唯一遭到降級的。\n南韓這回針對「戰略貨品進出口告示修訂案」公開徵求意見，而截止日期則為 9 月 3 日。南韓產業通商資源部表示，日本經濟產業省在 3 日晚間 10 時許，就「戰略貨品進出口告示修訂案」提出了意見書。\n日方回應指出，對於修訂案的依據和內容細節若無明確回覆便推動實施的話，形同恣意的報復措施。也要求韓方就告示修訂的理由、日本被歸到甲 2 類，還有南韓在出口上實施全面管制等作法給予答覆。\n南韓產業通商資源部回應，告示修訂旨在加強出口管理並改善制度。針對運作上違背國際和平與地區安全的國際出口管控體系，以及在基本原則的出口管控制度難以進行國際合作的國家，加以另行分類。韓方在修訂告示之前，已通過多種途徑來告知日方修訂理由。\n在歷經 20 天的公開徵求意見結束後，修訂案將經過管制審查及法制審查後，於 9 月時生效。南韓產業通商資源部表示，雖然公開徵求意見活動已結束，只要日本政府提出要求，南韓方面可隨時展開對話。\n"
"中国共产党梅州市梅县区第一届委员会第八次全体会议决议","时政","中国共产党梅州市梅县区第一届委员会第八次全体会议于2019年8月12日在区文化中心礼堂召开。全会由区委常委会主持。会议听取了钟光灵同志代表区委常委会所作的报告，审议了关于《梅州市梅县区贯彻落实〈梅州市贯彻落实《中共广东省委广东省人民政府关于进一步推进我省老区和原中央苏区振兴发展的意见》的行动方案〉的工作方案》（以下简称《方案》）和《梅州市梅县区服务融入粤港澳大湾区建设的实施意见》（以下简称《意见》），温助民同志作了经济工作专题讲话。\n全会充分肯定了区委常委会今年以来的工作。一致认为，区委常委会坚持以习近平新时代中国特色社会主义思想为指导，深入贯彻省委十二届六次全会、市委七届六次全会精神，主动对标省“1+1+9”总体部署和市“123456”的具体工作要求，认真落实区委“13365”工作举措，党的建设持续加强，发展环境持续改善，发展态势持续向好，产业结构持续升级，乡村振兴持续发力，人民群众的获得感、幸福感、安全感持续增强。\n全会指出，面对苏区振兴发展的大机遇，关键在于如何把握机遇、乘势而上、奋发有为。要抢抓粤港澳大湾区建设的历史机遇，以建设生态绿色发展高地为目标，瞄准湾区所向、聚焦湾区所需、尽梅县所能，全面落实市委七届七次全会提出的“六个大抓”和“五抓、五增、五创建”工作部署，推动北部生态发展区的供给与大湾区市场的需求无缝对接，全面服务融入大湾区建设。同时，要抢抓促进老区苏区振兴发展、全省全市加快区域协调发展、乡村振兴和脱贫攻坚带来的重大机遇，保持清晰的发展思路，坚持高质量发展的根本方向，坚持区域协调发展的根本要求，用心用情用功推动老区苏区振兴，把良好机遇变为美好现实。\n全会要求，要围绕“生态功能区”“推动苏区振兴”“融入粤港澳大湾区”的“三区”工作新方位，突出特色优势，抓住工作重点，全面融入“五星争辉”区域发展新格局和“5311”绿色产业体系，全神贯注办好打基础、利长远的实事要事。突出抓好产业升级，紧紧依靠产业创新发展这个支撑，持续优化产业结构，完善产业承接平台，提升产业创新能力。突出抓好生态建设，围绕“生态环境质量三年总体改善、五年明显改善”的目标，打好污染防治攻坚战，深入开展“美丽梅州·美好家园”行动，推动生态产业发展。突出抓好乡村振兴，按照产业兴旺、生态宜居、乡风文明、治理有效、生活富裕的总要求，坚持党建引领，注重环境先行，强化产业联动。突出抓好交通基础，推进高速公路、高铁、机场迁建、水利、能源、信息等现代基础设施建设。突出抓好民生事业，坚持以人民为中心的发展思想，守好民生底线，着力解决教育、医疗、就业等方面问题，全力推动全国文明城市、国家森林城市 、“平安之乡”等创建工作，全面提升群众幸福感、满意度、安全感。突出抓好项目建设，坚持项目为王理念，用好用足用活政策红利，将项目责任落到具体人头上，将项目进度落到具体节点上，夯实苏区经济振兴发展基础。\n全会强调，要以高度的政治责任感，带头守初心、担使命，带头继承苏区传统、践行苏区精神，以更快的步伐、更有力的举措、更扎实的工作作风，努力让苏区人民过上更美好的生活。在政治上要更加坚定，把学习习近平新时代中国特色社会主义思想作为首要政治任务，扎实开展“不忘初心、牢记使命”主题教育，严格执行新形势下党内政治生活若干准则和民主集中制的各项制度，统筹推进农村党建和城市党建全面进步、全面过硬。在作风上要更加严实，大力弘扬叶帅精神和苏区精神，坚定不移正风反腐，把减轻基层负担与调动干部积极性结合起来，落实“三个区分开来”，形成敢于担当负责、争相干事创业的良好政治生态。在本领上要更加过硬，进一步补齐知识短板、经验盲区、能力弱项，把心思集中在“想干事”上，把能力运用在“会干事”上，把力量凝聚在“干成事”上。\n全会指出，苏区振兴，要团结一切可以团结的力量，进一步发挥人大的监督职能作用，进一步支持政协开展民主监督，进一步加强同各民主党派、工商联、无党派人士合作共事，进一步支持司法机关依法独立行使职权，进一步发挥工会、共青团、妇联等人民团体的桥梁纽带作用，进一步加强党管武装工作，进一步做好民族、宗教、外事、港澳台等工作，凝聚共识、形成合力，共推苏区振兴发展。\n全会认为，全会审议的《方案》和《意见》，认真贯彻落实中央、省委和市委的决策部署，充分结合梅县实际，思路清晰、目标明确、措施有力，具有针对性、指导性、可操作性。各级各部门要主动对标对表，压实工作责任，狠抓贯彻落实，推动梅县在高水平保护中加快高质量发展。\n全会号召，使命在肩、初心如磐，苏区振兴、正当其时。我们要更加紧密团结在以习近平同志为核心的党中央周围，在市委的坚强领导下，不忘初心、牢记使命，饮水思源、不负重托，闻鸡起舞、日夜兼程、风雨无阻，加快建设“宜居宜业宜游”的“美丽梅县·客都明珠”，以苏区振兴发展的优异成绩造福苏区人民、告慰革命先辈、献礼建国70周年！\n"
"英国首相约翰逊在苏格兰赢得议会休会计划案","时政","英国首相约翰逊在苏格兰赢得议会休会计划案\n2019.09.04 17:53:07新浪财经综合一名苏格兰法官拒绝阻止鲍里斯·约翰逊让议会休会的计划，打击了认为没有足够时间阻止英国无协议脱欧的议员。\n爱丁堡的法官Raymond Doherty暂不针对英国首相让议会休会的计划发出禁令，此前英国政府表示法院不应干涉政治进程。该裁决可能是短暂的，因为议员几乎肯定会提起上诉。\n70多名议员成的团体认为，政府建议女王批准长达五周的议会休会期是违宪的，因为休会限制了议会的辩论。\n此案，以及另外两起在伦敦和贝尔法斯特提起的案件可能最终都将上诉至英国最高法院。最高法院法官目前计划缩短传统的夏季假期，在拟议的议会休会计划生效5天后，即9月17日复核此事。\n代表议员牵头此案的律师Jo Maugham表示，专注于向苏格兰复审部提出上诉，“有望在本周晚些时候”。\n"
"英國首相約翰遜在蘇格蘭贏得議會休會計劃案","时政","　　一名蘇格蘭法官拒絕阻止鮑里斯·約翰遜讓議會休會的計劃，打擊了認為沒有足夠時間阻止英國無協議脫歐的議員。\n　　愛丁堡的法官Raymond Doherty暫不針對英國首相讓議會休會的計劃發出禁令，此前英國政府表示法院不應干涉政治進程。該裁決可能是短暫的，因為議員幾乎肯定會提起上訴。\n　　70多名議員成的團體認為，政府建議女王批准長達五周的議會休會期是違憲的，因為休會限制了議會的辯論。\n　　此案，以及另外兩起在倫敦和貝爾法斯特提起的案件可能最終都將上訴至英國最高法院。最高法院法官目前計劃縮短傳統的夏季假期，在擬議的議會休會計劃生效5天后，即9月17日複核此事。\n　　代表議員牽頭此案的律師Jo Maugham表示，專注於向蘇格蘭複審部提出上訴，「有望在本周晚些時候」。\n"
"四川省广播电视局","时政","9月2日下午，2019（第十五届）四川电视节第3次筹备专题会在我局召开，李酌、刘成安同志出席会议，彭佳同志主持会议。会议听取了近期四川电视节筹备工作进展情况及相关方案、组委会建议名单等工作汇报，参会人员讨论、审议了有关工作方案，就下一步工作目标任务，结合职责分工提出了具体建议和意见。李酌同志充分肯定了前期各项筹备工作，指出，“一节一会”工作被列入2019年省政府工作报告，充分体现了省委、省政府领导对四川电视节的高度重视，要抓紧做好准备工作，高质量、高标准办好四川电视节，办成四川品牌，办出四川亮点。李酌同志强调，距离本届四川电视节开幕仅有不足两月时间，筹备工作繁重，目标任务艰巨，各相关单位和部门要紧紧围绕“攻坚”和“攻关”做文章，以高质量和高标准来体现四川广电行业的能力和水平。一要精准定位“金熊猫”国际传播奖的设立，立足本土，放眼国际，充分体现“中国声音”的“国际传播”，突出传播力和影响力。二要通过拍摄制作高水平的4K超高清“三九大”宣传片，充分展示四川广电行业的高标准和新技术。三要注重氛围营造和电视节系列活动策划质量，充分反映四川特色。李酌同志要求，要进一步细化和完善各项工作方案，并严格按程序规范办理。要明确时间节点，倒排工期，落实责任。要及早谋划，切实做好电视节期间各项会务和接待工作。\n"
"蔡旭东当选佛冈县人民政府县长_佛冈县政府门户网站","时政","9日，佛冈县第十五届人民代表大会第六次会议在县人民中心召开，会议圆满完成各项议程胜利闭幕，蔡旭东全票当选为佛冈县人民政府县长。\n当天，佛冈县十五届人大六次会议先后召开第一次、第二次全体会议。县领导谭兵、蔡旭东、赵仲轲、袁卫国等出席了会议。\n佛冈县第十五届人民代表大会第六次会议在县人民中心召开 黄超贤 摄\n上午，佛冈县十五届人大六次会议举行第一次全体会议，大会由县人大常委会副主任黄小云主持。大会通过关于设立县人大社会建设委员会的决定；通过社会建设委员会人选办法；通过选举办法；大会主席团向大会提出县长候选人名单、部分县十五届人大常委会委员候选人名单和县人大社会建设委员会组成人员人选名单，并介绍候选人的有关情况。大会还宣布代表联名提出候选人的截止时间。\n会议以投票方式，选举县人民政府县长、县人大常委会委员\n下午，县十五届人大六次会议举行第二次全体会议。会议由县人大常委会主任谭兵主持。本次会议应到代表182人，实到177人，符合法定人数。会议以投票方式，选举县人民政府县长、县人大常委会委员。根据选举计票结果，并经主席团第五次会议确认，蔡旭东同志获赞成票177张，当选佛冈县人民政府县长，林志强、黄文峰、朱伟文、范秀永、邓书辉、黄柱立六位同志当选为佛冈县十五届人大常委会委员。\n县人大常委会主任谭兵为新当选的佛冈县人民政府县长蔡旭东颁发当选证\n县人大常委会主任谭兵为新当选的县人大常委会委员颁发当选证\n县人大常委会主任谭兵代表大会主席团，为新当选的县长和县人大常委会委员颁发当选证。\n新当选的佛冈县人民政府县长蔡旭东致辞\n“今天是我到佛冈工作的第43天。今天大会经过选举，把‘县长’的接力棒交到我手中，我深感责任重大、使命光荣。回首身后，是佛冈广大父老乡亲加快发展的期待目光；放眼前路，是建设幸福佛冈的千钧重担；使命在肩，唯有高举党性、责任、担当和奉献上路，才能风雨无阻、决胜往后。”\n新当选的佛冈县县长蔡旭东在会上表示，在“清远经验”改革基因的带动下，佛冈态势良好、优势展现，作为清远南、广州北和湾区北，佛冈机遇难得、更需实干。他将团结政府班子，在县委坚强领导下，在县人大、县政协监督支持下，脚踏实地打造“品质佛冈”，开拓创新构建“活力佛冈”，同心协力建设“幸福佛冈”。\n下一步，他将带领政府班子，坚守初心不忘本，坚定理想信念，牢牢抓住贯彻落实习近平总书记重要讲话精神、融入粤港澳大湾区建设、构建“一核一带一区”和广清一体化区域发展格局，打造乡村振兴、破解城乡二元结构示范区，建设全面融入粤港澳大湾区的先行市等重大历史机遇，用开放的眼光抢抓发展机遇，用改革的胆识破解工作难题，推动佛冈深度对接“湾区所向、广东所需、清远所能、佛冈所在”，抓实精准脱贫，做强园区产业，力推重大项目，拓展全域旅游，改善农村设施，增进民生福祉，优化营商环境，构建互利共赢，共同发展的政企关系；大力促进佛冈的经济总量、人均增量和运行质量同步提升，为建好清远“南大门”、“副中心”和“增长极”奋发作为，使佛冈人民有更多安全感、获得感、认同感和幸福感。\n新任职人员进行宪法宣誓\n会后，新当选的佛冈县人民政府县长蔡旭东、县十五届人大常委会委员和县人大社会建设委员会组成人员在县人民中心会议室参加了宪法宣誓仪式。（钟盛祺）\n责任编辑：黄丽珍\n"
"600828:茂业商业第八届监事会第十八次会议决议公告","时政","公告日期：2019-09-05\n证券代码：600828 证券简称：茂业商业 编号：临 2019- 075 号\n茂业商业股份有限公司\n第八届监事会第十八次会议决议公告\n本公司监事会及全体监事保证本公告内容不存在任何虚假记载、误导性陈述或\n者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。\n茂业商业股份有限公司（以下简称“公司”）第八届监事会第十八次会议于2019年9月4日以现场结合通讯方式召开。本次会议应出席监事3人，出席现场会议监事 2 人，以通讯方式参会监事 1 人。会议召开符合《公司法》和《公司章程》的要求。以记名投票方式表决，形成了如下决议：\n一、审议通过了《关于监事会换届选举的议案》\n会议同意提名王蕙女士、吕晓清女士为第九届监事会股东代表监事\n候选人，将两位候选人提请股东大会选举。另外，胡蓉女士已经公司第\n九届五次职工代表大会选举为第九届监事会职工代表监事，待 2019 年\n第七次临时股东大会召开后，与两名股东代表监事共同组成第九届监事\n会。\n表决结果：同意 3 票，反对 0 票，弃权 0 票。\n特此公告\n茂业商业股份有限公司\n监 事 会\n二〇一九年九月五日\n[点击查看原文][查看历史公告]\n提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。\n"
